tract,Name,Household_Income_rP_gP_p25
42069100300,"Scranton, PA",28964
42049010103,"Albion, PA",28964
6085501101,"Central San Jose, San Jose, CA",28963
51165012000,"Grottoes, VA",28963
12057011614,"Timberlane Woodlake, Tampa, FL",28962
17197880905,"Crest Hill, IL",28962
51179010303,"Fredericksburg, VA",28962
13077170602,"Newnan, GA",28961
37183053609,"Morrisville, NC",28961
53053940010,"Puyallup, WA",28961
28007060600,"Kosciusko, MS",28961
6037218702,"Jefferson, Los Angeles, CA",28961
6037262802,"Pacific Palisades, Santa Monica, CA",28960
9015800300,"Willimantic, Windham, CT",28960
34017005200,"Greenville, Jersey City, NJ",28960
18135951600,"Union City, IN",28959
45091061900,"Hickory Grove, SC",28959
40143005001,"Tulsa, OK",28959
47097050400,"Ripley, TN",28959
36005033600,"Bronx County, NY",28959
21213970400,"Franklin, KY",28959
17199021100,"Marion, IL",28959
6073021900,"National City, CA",28958
34029721000,"Lakehurst, NJ",28958
37069060502,"Youngsville, NC",28958
42121200000,"Titusville, PA",28957
45055970401,"Lugoff, SC",28956
24033800209,"Laurel, MD",28956
5125010508,"Benton, AR",28956
6037221810,"South Los Angeles, Los Angeles, CA",28956
26139024900,"Holland, MI",28955
39141955800,"Frankfort, OH",28955
13185011500,"Valdosta, GA",28955
51175200400,"Courtland, VA",28955
18021040200,"Brazil, IN",28955
9003510300,"East Hartford, CT",28955
40109108804,"Choctaw, OK",28954
6019007400,"Laton, CA",28954
51071930300,"Pearisburg, VA",28954
54081001500,"Beckley, WV",28954
28139950300,"Ripley, MS",28954
40035373400,"Vinita, OK",28953
36035970500,"Saint Johnsville, NY",28953
36081036800,"Queens County, NY",28953
8059011300,"Edgewater, CO",28953
25027731700,"Central Business District, Worcester, MA",28953
42049011801,"Wattsburg, PA",28953
54053955102,"Ashton, WV",28952
29013070400,"Butler, MO",28952
4013050702,"Buckeye, AZ",28951
48029150100,"Downtown, San Antonio, TX",28951
18039001502,"Elkhart, IN",28951
12057010813,"Tampa, FL",28951
17031190100,"Belmont Cragin, Chicago, IL",28951
51019030402,"Bedford, VA",28951
21051950200,"Manchester, KY",28950
13121010117,"Sandy Springs, GA",28950
48121021201,"Denton, TX",28950
54037972702,"Harpers Ferry, WV",28950
6059011601,"Fullerton, CA",28950
27053100400,"Webber-Camden, Minneapolis, MN",28949
22095071000,"LaPlace, LA",28948
12031013100,"Venetia, Jacksonville, FL",28948
36005023301,"Bronx County, NY",28948
26005031300,"Martin, MI",28946
39035124202,"Jefferson, Cleveland, OH",28946
48201432801,"Sharpstown, Houston, TX",28946
47123925400,"Madisonville, TN",28945
12101032011,"Lexington Oaks, Wesley Chapel, FL",28945
48225950300,"Crockett, TX",28944
18045957700,"Attica, IN",28943
54099020800,"Fort Gay, WV",28943
48029170600,"Inner West Side, San Antonio, TX",28943
21209040601,"Georgetown, KY",28943
39169000500,"Wooster, OH",28943
51085320400,"Ashland, VA",28942
34031181800,"Paterson, NJ",28942
32003005713,"Henderson, NV",28942
37195000900,"Black Creek, NC",28942
36047123700,"Kings County, NY",28942
6077000100,"Civic Center, Stockton, CA",28941
12011050900,"Wilton Manors, FL",28941
4013217502,"South Scottsdale, Scottsdale, AZ",28941
4013104702,"North Mountain Village, Phoenix, AZ",28941
6067009800,"Isleton, CA",28941
39095000700,"DeVeaux, Toledo, OH",28940
20191962500,"Wellington, KS",28940
13121009402,"Buckhead, Atlanta, GA",28939
36061008300,"Midtown, New York, NY",28939
45019001901,"James Island, Charleston, SC",28938
36059407101,"Hempstead, NY",28938
25017310400,"Centralville, Lowell, MA",28938
33001965100,"New Hampton, NH",28938
45063021206,"Chapin, SC",28936
36085001100,"Richmond County, NY",28935
53015002100,"Broadway, Longview, WA",28934
6067004202,"Southwestern Sacramento, Sacramento, CA",28934
22015010701,"Bossier City, LA",28934
6099002501,"Ceres, CA",28933
12093910601,"Okeechobee, FL",28933
4013107400,"Alhambra, Phoenix, AZ",28932
18097330600,"Indianapolis, IN",28932
48029121508,"Northeast Side, San Antonio, TX",28932
12103024508,"Clearwater, FL",28931
13059150600,"Athens, GA",28931
37179020403,"Monroe, NC",28930
36061011201,"Midtown, New York, NY",28930
17031310500,"Lower West Side, Chicago, IL",28930
6037229200,"South Los Angeles, Los Angeles, CA",28930
36005022901,"Bronx County, NY",28930
42101039000,"Northeast Philadelphia, Philadelphia, PA",28930
39151700600,"Vassar Park, Canton, OH",28930
37055970601,"Manteo, NC",28930
48183001100,"Longview, TX",28930
13063040620,"Jonesboro, GA",28930
12086000220,"North Miami, FL",28929
1089011012,"Madison, AL",28928
12103024804,"West Lealman, Kenneth City, FL",28928
21211040502,"Simpsonville, KY",28928
36007001700,"Binghamton, NY",28928
26027002100,"Cassopolis, MI",28928
25015821903,"Northampton, MA",28927
36111954900,"Saugerties, NY",28927
12103024902,"Pinellas Park, FL",28927
32031001014,"Reno, NV",28927
35043010503,"Bernalillo, NM",28927
47093006501,"Corryton, TN",28927
41039002001,"Springfield, OR",28926
34031175802,"Passaic, NJ",28926
36069051700,"Geneva, NY",28925
17141961100,"Rochelle, IL",28925
53033005100,"Wallingford, Seattle, WA",28924
42003090300,"Bloomfield, Pittsburgh, PA",28924
45041001503,"Florence, SC",28924
34031182400,"Paterson, NJ",28924
37081015500,"Browns Summit, NC",28924
4015952003,"Fort Mohave, AZ",28923
36061023700,"Harlem, New York, NY",28922
48453002413,"Southeast Austin, Austin, TX",28922
39049008141,"Galloway Ridge, Galloway, OH",28922
48453002427,"South Creek South, Austin, TX",28922
51033030500,"Ruther Glen, VA",28922
12095018800,"Park Lake/ Highland, Orlando, FL",28921
19013001900,"Waterloo, IA",28921
36065021401,"Utica, NY",28921
39007000900,"Geneva, OH",28920
13089021805,"Tucker, GA",28920
21193970800,"Viper, KY",28919
51093280300,"Windsor, VA",28919
35001004740,"Encanto Village Hoa, Albuquerque, NM",28919
21231920200,"Monticello, KY",28919
37041930200,"Edenton, NC",28918
36011040100,"Martville, NY",28918
40097040502,"Locust Grove, OK",28917
5125010101,"Benton, AR",28917
1019956000,"Centre, AL",28917
29195090400,"Marshall, MO",28916
54083966500,"Huttonsville, WV",28916
35013001000,"Las Cruces, NM",28916
26077002903,"Kalamazoo, MI",28915
12055961302,"Sebring, FL",28915
12053040101,"Webster, FL",28915
6113010800,"Woodland, CA",28915
6059074805,"Santa Ana, CA",28915
37085071204,"Spring Lake, NC",28915
47183968500,"Gleason, TN",28914
9003511200,"East Hartford, CT",28914
5031000102,"Jonesboro, AR",28913
42101000804,"Center City, Philadelphia, PA",28913
48453002430,"Chateau At Onion Creek, Austin, TX",28912
12089050202,"Fernandina Beach, FL",28912
12105012506,"Davenport, FL",28912
48439102601,"Fort Worth, TX",28912
34021002800,"Hamilton Township, NJ",28911
28087000300,"Columbus, MS",28911
22051027501,"Westwego, LA",28911
6065042512,"Moreno Valley, CA",28911
40135030101,"Sallisaw, OK",28910
27123033700,"Summit - University, Saint Paul, MN",28910
1073012913,"Hoover, AL",28910
47001021301,"Clinton, TN",28910
51077060102,"Galax, VA",28909
6071008002,"North Redlands, Redlands, CA",28909
47155080901,"Sevierville, TN",28909
12071040126,"Harris, Lehigh Acres, FL",28909
12031016100,"Southside, Jacksonville, FL",28908
12086002900,"Allapattah, Miami, FL",28908
4013112511,"Estrella Village, Phoenix, AZ",28908
16001010503,"Boise, ID",28908
54067950500,"Richwood, WV",28908
50017959000,"Newbury, VT",28907
12009068502,"Cape Canaveral, FL",28907
28121020802,"Brandon, MS",28906
22103040803,"Slidell, LA",28906
40065968700,"Altus, OK",28906
37105030701,"Sanford, NC",28906
1127021700,"Dora, AL",28905
22001960700,"Rayne, LA",28905
12031002300,"Westside, Jacksonville, FL",28905
42101001101,"Center City, Philadelphia, PA",28904
8031003004,"South, Denver, CO",28904
20099950200,"Parsons, KS",28904
37119005520,"Mallard Creek - Withrow Downs, Charlotte, NC",28904
39133600800,"Ravenna, OH",28903
26099261700,"Warren Woods, Warren, MI",28903
37051003102,"Jack Britt, Fayetteville, NC",28903
28073020302,"Hattiesburg, MS",28902
34039039900,"Elizabeth, NJ",28902
37061090801,"Magnolia, NC",28902
47139950202,"Benton, TN",28901
17199020400,"Herrin, IL",28901
53077000600,"Yakima, WA",28901
22105953400,"Roseland, LA",28901
25027757200,"Southbridge, MA",28901
1033020100,"Sheffield, AL",28900
23011010300,"Augusta, ME",28900
36005037800,"Bronx County, NY",28900
36005006500,"Bronx County, NY",28900
48453001819,"North Austin, Austin, TX",28899
4017960600,"Winslow, AZ",28898
55127000800,"Delavan, WI",28898
48183001000,"Longview, TX",28898
45083022304,"Chesnee, SC",28898
47093006402,"Corryton, TN",28898
12083002701,"Dunnellon, FL",28897
17097862100,"Waukegan, IL",28897
5083950300,"Paris, AR",28896
37071032301,"Belmont, NC",28896
18167001100,"Collett Park, Terre Haute, IN",28896
18127050300,"Porter, IN",28896
21195931100,"Pikeville, KY",28895
17119402803,"Edwardsville, IL",28894
40143006906,"Regency Park, Tulsa, OK",28894
39049001810,"South Campus, Columbus, OH",28894
37133000402,"Sneads Ferry, NC",28894
37129012104,"Wilmington, NC",28894
13087970100,"Climax, GA",28894
12099003902,"West Palm Beach, FL",28893
25009206800,"Lynn, MA",28893
18089030900,"East Chicago, IN",28893
35027960800,"Ruidoso, NM",28893
40031000700,"Lawton, OK",28892
37157041100,"Reidsville, NC",28892
36047043500,"Kings County, NY",28892
22073000500,"Monroe, LA",28892
6037900804,"Lancaster, CA",28892
12031015600,"Arlington, Jacksonville, FL",28892
48201410402,"Montrose, Houston, TX",28892
5125010509,"Alexander, AR",28891
18141010200,"Mishawaka, IN",28891
21127930400,"Louisa, KY",28891
39049006931,"Forest Park East, Columbus, OH",28891
6037404600,"Baldwin Park, CA",28890
13121010113,"Atlanta, GA",28890
39113100301,"Huber Heights, OH",28890
41047002502,"Salem, OR",28889
41051009801,"Rockwood, Portland, OR",28889
32003001708,"Las Vegas, NV",28888
45041001100,"Florence, SC",28888
48375012600,"Amarillo, TX",28888
18097360502,"Warren, Indianapolis, IN",28888
25025092000,"Dorchester, Boston, MA",28888
13103030304,"Rincon, GA",28887
4013082017,"Maryvale Village, Phoenix, AZ",28887
32003002406,"Las Vegas, NV",28887
1095031000,"Horton, AL",28887
6073020213,"Central Escondido, Escondido, CA",28886
25017354800,"North Cambridge, Cambridge, MA",28886
13169030101,"Macon, GA",28885
25025091300,"Dorchester, Boston, MA",28885
31153010615,"La Vista, NE",28885
18177010800,"Centerville, IN",28884
49035112403,"Midvale, UT",28884
33019975901,"Claremont, NH",28884
34029720102,"Crestwood Village, Manchester Township, NJ",28883
32031001502,"West University, Reno, NV",28883
53027000900,"Aberdeen, WA",28883
17125956600,"Bath, IL",28883
37187950100,"Roper, NC",28882
53063001300,"Northtown, Spokane, WA",28882
21151010800,"Richmond, KY",28882
47143975200,"Dayton, TN",28882
6073010401,"Imperial Beach, CA",28882
13151070501,"Hampton, GA",28882
51700032113,"Central Newport News, Newport News, VA",28882
28071950501,"Oxford, MS",28881
34011030300,"Millville, NJ",28880
42049010101,"West Springfield, PA",28880
25023510502,"Brockton, MA",28879
51770000602,"Roanoke, VA",28879
9001071100,"West End - West Side, Bridgeport, CT",28879
48113013610,"Far North Dallas, Dallas, TX",28879
26117971200,"Greenville, MI",28879
13151070114,"Stockbridge, GA",28878
39033974600,"Bucyrus, OH",28878
48141010333,"El Paso, TX",28878
37057061100,"Thomasville, NC",28878
2110000500,"Downtown Juneau, Juneau, AK",28878
37119006212,"Huntersville, NC",28878
55059002000,"Pleasant Prairie, WI",28877
39057240100,"Xenia, OH",28877
9003480300,"Enfield, CT",28876
36075020902,"Pennellville, NY",28876
24005402505,"Randallstown, MD",28876
13157010702,"Jefferson, GA",28876
48113018138,"Garland, TX",28876
8101003500,"Downtown, Pueblo, CO",28876
35001000904,"Elder Homstead, Albuquerque, NM",28875
21187970100,"Owenton, KY",28874
37119003400,"Dilworth, Charlotte, NC",28874
13139000102,"Gainesville, GA",28874
26039960300,"Grayling, MI",28874
21137920102,"Stanford, KY",28873
4021000313,"Apache Junction, AZ",28873
12005001302,"St. Andrews Bay, Lynn Haven, FL",28873
12086001203,"Miami, FL",28873
47157021124,"Shelby County, TN",28872
6019008502,"Parlier, CA",28872
1015002501,"Alexandria, AL",28871
5123960300,"Palestine, AR",28871
5131010202,"Greenwood, AR",28871
24003706101,"Annapolis, MD",28871
1099075900,"Monroeville, AL",28871
12001002209,"Gainesville, FL",28870
1095030903,"Albertville, AL",28870
48139061200,"Ennis, TX",28870
21093000700,"Radcliff, KY",28869
29201781300,"Sikeston, MO",28869
26025002500,"Battle Creek, MI",28868
12095013508,"South Semoran, Orlando, FL",28868
44007016400,"Pawtucket, RI",28868
13103030305,"Rincon, GA",28867
12099004007,"West Palm Beach, FL",28867
34005702603,"Mount Holly, NJ",28867
51041100701,"Petersburg, VA",28867
54039010500,"Charleston, WV",28867
51191010900,"Damascus, VA",28866
36047079602,"Kings County, NY",28866
6111007606,"Moorpark, CA",28865
29095017500,"South Kansas City, Kansas City, MO",28865
13063040608,"Hampton, GA",28865
20209044301,"Bethel Welborn, Kansas City, KS",28864
39119911800,"Zanesville, OH",28863
48157670102,"Fort Bend Houston, Houston, TX",28863
47113001502,"Jackson, TN",28863
5039970300,"Fordyce, AR",28863
24013505208,"Sykesville, MD",28863
28081950800,"Tupelo, MS",28862
48073950900,"Rusk, TX",28861
24005491402,"Parkville, MD",28861
47009011200,"Maryville, TN",28861
24039930600,"Crisfield, MD",28861
51041100814,"Richmond, VA",28861
21111011906,"Louisville, KY",28861
48021950200,"Elgin, TX",28860
17031081100,"Near North, Chicago, IL",28860
6055201401,"Napa, CA",28860
48201241500,"Humble, TX",28860
20125950900,"Coffeyville, KS",28859
25025091400,"Dorchester, Boston, MA",28859
29047021204,"Clayton, Kansas City, MO",28858
4019004613,"Tucson, AZ",28858
26099255900,"Roseville, MI",28857
26125161700,"Southfield, MI",28857
48201530700,"Northside, Houston, TX",28856
12105010300,"Lake Bonny, Lakeland, FL",28856
6037901213,"Palmdale, CA",28856
36071001500,"Middletown, NY",28856
36071015003,"Monroe, NY",28856
39141956700,"Chillicothe, OH",28856
2020002400,"Spenard, Anchorage, AK",28855
48021950700,"Smithville, TX",28855
40121485800,"Indianola, OK",28855
20173002900,"Sunflower, Wichita, KS",28855
6037123203,"North Hollywood, Los Angeles, CA",28855
48113016509,"Duncanville, TX",28855
39087050200,"Ironton, OH",28855
24017850709,"Waldorf, MD",28854
48029171302,"Inner West Side, San Antonio, TX",28854
12101032903,"Zephyrhills, FL",28854
44007002000,"Manton, Providence, RI",28854
12083001206,"Ocala, FL",28854
18177000800,"Richmond, IN",28853
34025805001,"Eatontown, NJ",28853
6081611900,"East Palo Alto, CA",28853
6039001000,"Madera, CA",28853
18167001000,"Fort Harrison, Terre Haute, IN",28853
39131952300,"Waverly, OH",28853
48491020302,"Leander, TX",28853
11001009503,"Northeast Washington, Washington, DC",28852
12095013507,"Southeast Orlando, Orlando, FL",28851
12103022502,"Jungle Terrace, Saint Petersburg, FL",28851
37071031101,"Mount Holly, NC",28850
36057070600,"Amsterdam, NY",28850
13097080511,"Douglasville, GA",28850
36005038000,"Bronx County, NY",28850
8123002019,"Firestone, CO",28849
28047003102,"Pass Christian, MS",28849
34007603002,"Pennsauken Township, NJ",28848
17031839000,"Chicago Loop, Chicago, IL",28848
12103024904,"Pinellas Park, FL",28848
36015001000,"Elmira, NY",28846
37135011203,"Chapel Hill, NC",28846
51191010502,"Abingdon, VA",28846
17031282700,"Lawndale, Chicago, IL",28846
26163578600,"Melvindale, MI",28845
18105001304,"Bloomington, IN",28845
36027140300,"Arlington, NY",28845
48201330303,"Fondren Gardens, Houston, TX",28845
22071001748,"New Orleans East Area, New Orleans, LA",28845
26081000200,"Riverside Gardens, Grand Rapids, MI",28844
34005702208,"Burlington County, NJ",28844
13117130604,"Alpharetta, GA",28843
48183010700,"Kilgore, TX",28843
45007010500,"Williamston, SC",28843
54067950300,"Swiss, WV",28842
22005031000,"Donaldsonville, LA",28841
54039001700,"Charleston, WV",28841
4013116203,"South Mountain Village, Phoenix, AZ",28841
4019004333,"Sunset Acres, Tucson, AZ",28841
42003523502,"Universal, Pittsburgh, PA",28841
47081950200,"Lyles, TN",28840
1125010602,"McCalla, AL",28840
19163012602,"Davenport, IA",28840
36067016400,"Syracuse, NY",28840
39049006924,"Woodward Park, Columbus, OH",28839
37167930500,"Albemarle, NC",28839
51053840200,"Sutherland, VA",28838
6095250801,"Vallejo, CA",28838
51139030200,"Luray, VA",28838
47157021754,"Mallard Ridge, Memphis, TN",28838
36047094401,"Kings County, NY",28837
37001020501,"Burlington, NC",28837
48113014405,"Irving, TX",28836
28121020801,"Brandon, MS",28836
5095950100,"Brinkley, AR",28836
42003551900,"McKeesport, PA",28836
41047000200,"Central Area, Salem, OR",28836
39061023222,"Reading, OH",28836
1089010100,"New Market, AL",28836
42107002800,"Coaldale, PA",28836
51089010300,"Martinsville, VA",28836
55101000903,"Mount Pleasant, WI",28835
29121960500,"Macon, MO",28835
12103024901,"Pinellas Park, FL",28835
24033800601,"Greater Upper Marlboro, Upper Marlboro, MD",28834
26017286600,"Bay City, MI",28834
13195020100,"Commerce, GA",28832
9003510600,"East Hartford, CT",28832
48041000900,"Bryan, TX",28831
35049010308,"Santa Fe, NM",28831
1003010800,"Daphne, AL",28831
5055480700,"Paragould, AR",28831
6037231600,"South Los Angeles, Los Angeles, CA",28831
20155001000,"Hutchinson, KS",28831
22033003501,"Baton Rouge, LA",28830
4013422630,"Mesa, AZ",28830
